Ano de Exercício;Unidade Orçamentária - Código;Unidade Orçamentária - Sigla;Classificação Receita - Formatado;Classificação Receita - Descrição;Fonte Recurso - Código;Fonte Recurso - Descrição;Valor Previsto Inicial;Valor Efetivado Ajustado
2025;4031;FEPJ;1911.08.0.4.01.000;MULTAS SENTENCAS JUDICIAIS - DA-MJM - MULTAS PECUNIARIAS E JUROS DE MORA;77;TAXA DE FISCALIZACAO JUDICIARIA E TAXAS E MULTAS JUDICIAIS;8.965,00;1.911,59
2025;4031;FEPJ;1911.09.0.1.99.000;MULTAS JUROS PREVISTOS CONTRATOS - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;4.934.780,00;578.622,52
2025;4031;FEPJ;1911.09.0.1.99.000;MULTAS JUROS PREVISTOS CONTRATOS - PRINC. - DEMAIS;77;TAXA DE FISCALIZACAO JUDICIARIA E TAXAS E MULTAS JUDICIAIS;2.875.424,00;36.728,41
2025;4031;FEPJ;1911.09.0.3.99.000;MULTAS JUROS PREVISTOS CONTRATOS - DA;60;RECURSOS DIRETAMENTE ARRECADADOS;6.000,00;0,00
2025;4031;FEPJ;1911.09.0.3.99.000;MULTAS JUROS PREVISTOS CONTRATOS - DA;77;TAXA DE FISCALIZACAO JUDICIARIA E TAXAS E MULTAS JUDICIAIS;263.897,00;0,00
2025;4031;FEPJ;1921.99.0.1.99.000;OUTRAS INDENIZACOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;181.834,00;6.435,57
2025;4031;FEPJ;1921.99.0.1.99.000;OUTRAS INDENIZACOES - PRINC. - DEMAIS;77;TAXA DE FISCALIZACAO JUDICIARIA E TAXAS E MULTAS JUDICIAIS;6.000,00;0,00
2025;4031;FEPJ;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;949.757,00;94.966,33
2025;4031;FEPJ;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;77;TAXA DE FISCALIZACAO JUDICIARIA E TAXAS E MULTAS JUDICIAIS;3.215,00;1.342.767,45
2025;4031;FEPJ;1999.99.2.1.09.001;OUTRAS REC. - PRIMARIAS - PRINC. - EXCEDENTE TETO INTERINOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;227.904.082,00;57.973.867,08
2025;4031;FEPJ;1999.99.2.1.09.002;OUTRAS REC. - PRIMARIAS - PRINC. - EXCEDENTE TETO INTERINOS - CORRECAO MONETARIA;60;RECURSOS DIRETAMENTE ARRECADADOS;35.445,00;20.839,28
2025;4031;FEPJ;1999.99.2.1.99.000;OUTRAS REC. - PRIMARIAS - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;110.274,00;9.857,86
2025;4031;FEPJ;1999.99.2.1.99.000;OUTRAS REC. - PRIMARIAS - PRINC. - DEMAIS;77;TAXA DE FISCALIZACAO JUDICIARIA E TAXAS E MULTAS JUDICIAIS;1.705,00;0,00
2025;4031;FEPJ;1999.99.2.2.09.001;OUTRAS REC. - PRIMARIAS - MJM - EXCEDENTE TETO INTERINOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;110.945,00;16.134,32
2025;4031;FEPJ;2213.01.0.1.01.000;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;351.360,00;0,00
2025;4031;FEPJ;7311.02.0.1.01.000;REC. INTRA. - CONC. PERM. AUTOR. CESSAO DIR. USO BENS IMOV. PUB. - PRINC. - CONCESSAO DE DIREITO REAL DE USO DE AREA PUBLICA;60;RECURSOS DIRETAMENTE ARRECADADOS;4.299.524,00;717.691,75
2025;4031;FEPJ;7611.01.0.1.01.000;REC. INTRA. - SERVICOS ADM. COMERC. GER. - PRINC. - ADMINISTRACAO DE DEPOSITOS JUDICIAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;83.126.506,00;13.854.417,70
2025;4091;FIA;1741.99.0.1.41.999;DIR. HUMANOS CIDADANIA - OUTROS;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;4.200.000,00;167,48
2025;4091;FIA;1791.99.0.1.14.000;OUTRAS TRANSF. PESSOAS FISICAS - PRINC. - DIREITOS HUMANOS E DE CIDADANIA;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;439.000,00;33.000,00
2025;4091;FIA;1911.01.0.1.99.000;MULTAS LEGISL. ESPECIFICA - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;0,00;300,00
2025;4101;FEH;2311.07.1.1.99.000;AMORTIZACAO FINANCIAMENTOS GERAL - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;41.730.000,00;8.465.980,98
2025;4111;FUNDESE;1641.01.0.1.01.000;RETORNO OPER. JUROS ENCARG. FINANCEIROS - PRINC. - JUROS DE EMPRESTIMOS;60;RECURSOS DIRETAMENTE ARRECADADOS;100.000,00;5.719,53
2025;4111;FUNDESE;1641.01.0.1.01.000;RETORNO OPER. JUROS ENCARG. FINANCEIROS - PRINC. - JUROS DE EMPRESTIMOS;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;10.000,00;497,34
2025;4111;FUNDESE;2311.07.1.1.99.000;AMORTIZACAO FINANCIAMENTOS GERAL - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;1.000.000,00;1.069,28
2025;4111;FUNDESE;2311.07.1.1.99.000;AMORTIZACAO FINANCIAMENTOS GERAL - PRINC. - DEMAIS;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;100.000,00;92,98
2025;4121;FUNDALEMG;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;13.200.000,00;3.978.684,43
2025;4121;FUNDALEMG;1641.01.0.1.01.000;RETORNO OPER. JUROS ENCARG. FINANCEIROS - PRINC. - JUROS DE EMPRESTIMOS;60;RECURSOS DIRETAMENTE ARRECADADOS;800.000,00;68.115,68
2025;4121;FUNDALEMG;2311.06.0.1.01.000;AMORTIZACAO EMPRESTIMOS CONTRATUAIS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;4.000.000,00;907.739,01
2025;4141;FPE;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;57;TRANSFERENCIAS DA UNIAO POR MEIO DE PORTARIA - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;1.000,00;441.657,10
2025;4141;FPE;1719.53.0.1.01.000;TRANSF. RECURSOS FUPEN - PRINC.;57;TRANSFERENCIAS DA UNIAO POR MEIO DE PORTARIA - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;995.034,00;0,00
2025;4141;FPE;1911.08.0.1.01.000;MULTAS SENTENCAS JUDICIAIS - PRINC. - MULTAS PECUNIARIAS E JUROS DE MORA;39;MULTAS PECUNIARIAS E JUROS DE MORA FIXADOS EM SENTENCAS JUDICIAIS;5.920.000,00;1.063.796,11
2025;4141;FPE;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;57;TRANSFERENCIAS DA UNIAO POR MEIO DE PORTARIA - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;1.000,00;0,00
2025;4141;FPE;2419.99.0.1.23.001;SEGURANCA PUBLICA - FUNDO PENITENCIARIO NACIONAL;57;TRANSFERENCIAS DA UNIAO POR MEIO DE PORTARIA - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;8.722.497,00;2.838.697,36
2025;4141;FPE;2419.99.0.1.23.002;SEGURANCA PUBLICA - FUNDO NACIONAL DE SEGURANCA PUBLICA;57;TRANSFERENCIAS DA UNIAO POR MEIO DE PORTARIA - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;0,00;0,00
2025;4251;FEAS;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;5;TRANSFERENCIAS DA UNIAO VINCULADAS A ASSISTENCIA SOCIAL - EMENDAS INDIVIDUAIS;1.000,00;0,00
2025;4251;FEAS;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;6;TRANSFERENCIAS DA UNIAO VINCULADAS A ASSISTENCIA SOCIAL - EMENDAS DE BANCADA;1.000,00;0,00
2025;4251;FEAS;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;56;TRANSFERENCIAS DA UNIAO VINCULADAS A ASSISTENCIA SOCIAL - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;475.949,00;355.188,46
2025;4251;FEAS;1716.50.0.1.02.000;TRANSF. RECURSOS FNAS - PRINC. - IGDE;56;TRANSFERENCIAS DA UNIAO VINCULADAS A ASSISTENCIA SOCIAL - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;2.296.027,00;0,00
2025;4251;FEAS;1716.50.0.1.99.000;TRANSF. RECURSOS FNAS - PRINC. - DEMAIS;56;TRANSFERENCIAS DA UNIAO VINCULADAS A ASSISTENCIA SOCIAL - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;6.081.610,00;139.126,26
2025;4251;FEAS;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;5;TRANSFERENCIAS DA UNIAO VINCULADAS A ASSISTENCIA SOCIAL - EMENDAS INDIVIDUAIS;1.000,00;0,00
2025;4251;FEAS;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;6;TRANSFERENCIAS DA UNIAO VINCULADAS A ASSISTENCIA SOCIAL - EMENDAS DE BANCADA;1.000,00;0,00
2025;4251;FEAS;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;56;TRANSFERENCIAS DA UNIAO VINCULADAS A ASSISTENCIA SOCIAL - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;1.000,00;0,00
2025;4251;FEAS;2413.50.0.1.99.000;ASSISTENCIA SOCIAL - FNAS - DEMAIS;5;TRANSFERENCIAS DA UNIAO VINCULADAS A ASSISTENCIA SOCIAL - EMENDAS INDIVIDUAIS;98.000,00;0,00
2025;4291;FES;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;1.845.945,00;73.119,00
2025;4291;FES;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;37;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE;2.500.000,00;162.681,83
2025;4291;FES;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;57;TRANSFERENCIAS DA UNIAO POR MEIO DE PORTARIA - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;6.500.000,00;38.985,02
2025;4291;FES;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;8.000.000,00;1.652.596,85
2025;4291;FES;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;62;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EMENDAS INDIVIDUAIS;3.861.515,00;209.647,00
2025;4291;FES;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;63;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EMENDAS DE BANCADA;926.148,00;42.540,35
2025;4291;FES;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;64;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO ESTRUTURACAO - EMENDAS INDIVIDUAIS;41.546,00;1.561,04
2025;4291;FES;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;65;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO ESTRUTURACAO - EMENDAS DE BANCADA;9.000,00;0,00
2025;4291;FES;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;51.155.525,00;8.885.153,65
2025;4291;FES;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;93;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO ESTRUTURACAO - EXCETO EMENDAS INDIV. E DE BANCADA;950.000,00;108.606,88
2025;4291;FES;1631.99.0.1.99.000;OUTROS SERV. ATEND. SAUDE - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;9.096.061,00;991.988,23
2025;4291;FES;1713.50.1.1.04.000;TRANSF. BLOCO MANUT. ASPS - ATENCAO PRIMARIA - IMP. DA SEG. AL. E NUT. NA SAUDE;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;172.500,00;0,00
2025;4291;FES;1713.50.2.1.01.001;TRANSF. BLOCO MANUT. ASPS - ATENCAO ESPECIALIZADA - PRINC. - ATENCAO MAC - PRESTADORES AMBULATORIAIS E HOSPITALARES;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;189.852.867,00;16.164.091,60
2025;4291;FES;1713.50.2.1.01.002;TRANSF. BLOCO MANUT. ASPS - ATENCAO ESPECIALIZADA - PRINC. - ATENCAO MAC - SAMU;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;172.906.573,00;21.606.780,65
2025;4291;FES;1713.50.2.1.01.003;TRANSF. BLOCO MANUT. ASPS - ATENCAO ESPECIALIZADA - PRINC. - ATENCAO MAC - TRANSPLANTES;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;4.700.000,00;1.115.193,64
2025;4291;FES;1713.50.2.1.01.004;TRANSF. BLOCO MANUT. ASPS - ATENCAO ESPECIALIZADA - PRINC. - ATENCAO MAC - FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;19.000.000,00;639.737,07
2025;4291;FES;1713.50.2.1.01.999;TRANSF. BLOCO MANUT. ASPS - ATENCAO ESPECIALIZADA - PRINC. - ATENCAO MAC - OUTROS PROGRAMAS;62;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EMENDAS INDIVIDUAIS;38.615.146,00;0,00
2025;4291;FES;1713.50.2.1.01.999;TRANSF. BLOCO MANUT. ASPS - ATENCAO ESPECIALIZADA - PRINC. - ATENCAO MAC - OUTROS PROGRAMAS;63;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EMENDAS DE BANCADA;9.261.479,00;0,00
2025;4291;FES;1713.50.3.1.01.000;TRANSF. BLOCO MANUT. ASPS - VIGILANCIA SAUDE - PRINC. - VIGILANCIA EPIDEMIOLOGICA;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;49.391.484,00;10.224.027,71
2025;4291;FES;1713.50.3.1.02.000;TRANSF. BLOCO MANUT. ASPS - VIGILANCIA SAUDE - PRINC. - HIV-AIDS;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;2.473.019,00;451.333,32
2025;4291;FES;1713.50.3.1.03.000;TRANSF. BLOCO MANUT. ASPS - VIGILANCIA SAUDE - PRINC. - VIGILANCIA SANITARIA;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;8.036.912,00;0,00
2025;4291;FES;1713.50.4.1.01.000;TRANSF. BLOCO MANUT. ASPS - ASSISTENCIA FARMACEUTICA - PRINC. - MEDICAMENTOS BASICOS;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;1.123.838,00;0,00
2025;4291;FES;1713.50.4.1.02.000;TRANSF. BLOCO MANUT. ASPS - ASSISTENCIA FARMACEUTICA - PRINC. - MEDICAMENTOS EXCEPCIONAIS;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;69.221.062,00;26.829.844,71
2025;4291;FES;1713.50.5.1.04.000;TRANSF. BLOCO MANUT. ASPS - GESTAO SUS - PRINC. - PISO DA ENFERMAGEM;57;TRANSFERENCIAS DA UNIAO POR MEIO DE PORTARIA - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;66.218.660,00;17.237.950,61
2025;4291;FES;1713.50.5.1.05.000;TRANSF. BLOCO MANUT. ASPS - GESTAO SUS - PRINC. - VALORIZAGTES-SUS;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;2.000.000,00;0,00
2025;4291;FES;1922.99.0.1.01.000;OUTRAS RESTITUICOES - PRINC. - RECURSOS ORIGINARIOS DO FUNDO ESTADUAL DE SAUDE - FES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;7.732.896,00;6.430,97
2025;4291;FES;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;1.000,00;0,00
2025;4291;FES;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;37;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE;1.000,00;47.985,52
2025;4291;FES;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;57;TRANSFERENCIAS DA UNIAO POR MEIO DE PORTARIA - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;1.000,00;0,00
2025;4291;FES;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;5.492.574,00;396.391,87
2025;4291;FES;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;62;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EMENDAS INDIVIDUAIS;1.000,00;0,00
2025;4291;FES;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;63;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EMENDAS DE BANCADA;1.000,00;0,00
2025;4291;FES;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;64;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO ESTRUTURACAO - EMENDAS INDIVIDUAIS;1.000,00;0,00
2025;4291;FES;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;65;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO ESTRUTURACAO - EMENDAS DE BANCADA;1.000,00;0,00
2025;4291;FES;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;92;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO MANUTENCAO - EXCETO EMENDAS INDIV. E DE BANCADA;1.000,00;23.675,84
2025;4291;FES;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;93;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO ESTRUTURACAO - EXCETO EMENDAS INDIV. E DE BANCADA;1.000,00;0,00
2025;4291;FES;2411.51.1.1.03.000;TRANSF. BLOCO ESTRUT. REDE SERV. SAUDE - ATENCAO PRIMARIA - PRINC. - ATENCAO BASICA;64;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO ESTRUTURACAO - EMENDAS INDIVIDUAIS;1.468.800,00;0,00
2025;4291;FES;2411.51.2.1.02.000;TRANSF. BLOCO ESTRUT. REDE SERV. SAUDE - ATENCAO ESPECIALIZADA - PRINC. - AMBULATORIAL, HOSPITALAR E QUALIDADE DO SANGUE;65;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO ESTRUTURACAO - EMENDAS DE BANCADA;18.645.950,00;0,00
2025;4291;FES;2411.51.2.1.03.000;TRANSF. BLOCO ESTRUT. REDE SERV. SAUDE - ATENCAO ESPECIALIZADA - PRINC. - PARTO E NASCIMENTO;93;TRANSFERENCIAS DA UNIAO VINCULADAS A SAUDE - BLOCO ESTRUTURACAO - EXCETO EMENDAS INDIV. E DE BANCADA;153.000.000,00;0,00
2025;4331;FDM;1739.99.0.1.26.001;URBANISMO - DIVERSOS MUNICIPIOS;59;OUTROS RECURSOS VINCULADOS;3.442.436,00;0,00
2025;4331;FDM;1911.01.0.1.99.000;MULTAS LEGISL. ESPECIFICA - PRINC. - DEMAIS;59;OUTROS RECURSOS VINCULADOS;150.000,00;0,00
2025;4331;FDM;1999.99.2.2.99.000;OUTRAS REC. - PRIMARIAS - MJM - DEMAIS;59;OUTROS RECURSOS VINCULADOS;0,00;45.349,53
2025;4341;FHIDRO;1911.01.0.1.12.000;MULTAS LEGISL. ESPECIFICA - PRINC. - INFRACAO A LEGISLACAO DE ABASTECIMENTO DE AGUA E ESGOTAMENTO SANITARIO;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;1.500.000,00;0,00
2025;4381;FUNTRANS;1121.01.0.1.03.000;TX. INSP. CONTR. FISC. - PRINC. - TAXA DE LICENCIAMENTO PARA USO OU OCUPACAO DA FAIXA DE DOMINIO DAS RODOVIAS;54;TAXA DE LICENCIAMENTO DA FAIXA DE DOMINIO DAS RODOVIAS;3.781.761,00;132.910,23
2025;4381;FUNTRANS;1121.01.0.2.03.000;TX. INSP. CONTR. FISC. - MJM - TAXA DE LICENCIAMENTO PARA USO OU OCUPACAO DA FAIXA DE DOMINIO DAS RODOVIAS;54;TAXA DE LICENCIAMENTO DA FAIXA DE DOMINIO DAS RODOVIAS;89.951,00;4.129,07
2025;4381;FUNTRANS;1331.01.0.1.01.002;DELEG. PREST. SERV. TRANSP. RODOVIARIO - PRINC. - FUNTRANS - INTERMUNICIPAL;60;RECURSOS DIRETAMENTE ARRECADADOS;105.698.643,00;0,00
2025;4381;FUNTRANS;1332.01.1.1.01.000;DELEG. EXPLOR. INFRA. TRANSP. RODOVIARIO SETOR PRIVADO - PRINC. - FUNDO ESTADUAL DE DESENVOLVIMENTO DE TRANSPORTES - FUNTRANS;60;RECURSOS DIRETAMENTE ARRECADADOS;0,00;9.122.046,81
2025;4381;FUNTRANS;1611.03.0.1.05.000;SERVICOS REG. CERTIF. FISCALIZ. - PRINC. - INSPECAO E FISCALIZACAO;60;RECURSOS DIRETAMENTE ARRECADADOS;48.446.294,00;0,00
2025;4381;FUNTRANS;1611.03.0.1.99.000;SERVICOS REG. CERTIF. FISCALIZ. - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;0,00;2.877.104,70
2025;4381;FUNTRANS;1911.01.0.1.03.002;MULTAS LEGISL. ESPECIFICA - PRINC. - LEGISL. TRANSITO - COTA PARTE DO DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS - DERMG;83;NOTIFICACAO DE INFRACAO DE TRANSITO FUNTRANS;196.156.564,00;31.379.172,67
2025;4381;FUNTRANS;1911.01.0.1.03.003;MULTAS LEGISL. ESPECIFICA - PRINC. - LEGISL. TRANSITO - COTA PARTE DO FUNDO NACIONAL DE SEGURANCA E EDUCACAO NO TRANSITO - FUNSET;83;NOTIFICACAO DE INFRACAO DE TRANSITO FUNTRANS;14.748.614,00;2.199.797,33
2025;4381;FUNTRANS;1911.09.0.1.99.000;MULTAS JUROS PREVISTOS CONTRATOS - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;1.000,00;0,00
2025;4381;FUNTRANS;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;83;NOTIFICACAO DE INFRACAO DE TRANSITO FUNTRANS;8.942,00;0,00
2025;4381;FUNTRANS;9911.01.0.1.03.003;DEDUCAO REC. - MULTAS LEGISL. ESPECIFICA - PRINC. - LEGISL. TRANSITO - COTA PARTE DO FUNDO NACIONAL DE SEGURANCA E EDUCACAO NO TRANSITO - FUNSET;83;NOTIFICACAO DE INFRACAO DE TRANSITO FUNTRANS;-14.748.614,00;-2.199.797,33
2025;4421;FUNDIF;1911.08.0.1.01.000;MULTAS SENTENCAS JUDICIAIS - PRINC. - MULTAS PECUNIARIAS E JUROS DE MORA;39;MULTAS PECUNIARIAS E JUROS DE MORA FIXADOS EM SENTENCAS JUDICIAIS;4.653.000,00;2.423.696,32
2025;4441;FUNEMP;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;5.300.000,00;2.710.384,59
2025;4441;FUNEMP;1911.04.0.1.03.000;MULTAS LEGISL. DEFESA DIR. DIFUSOS - PRINC. - TERMO DE AJUSTAMENTO DE CONDUTA - TAC;60;RECURSOS DIRETAMENTE ARRECADADOS;44.500.000,00;8.604.023,51
2025;4441;FUNEMP;1911.09.0.1.99.000;MULTAS JUROS PREVISTOS CONTRATOS - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;50.000,00;0,00
2025;4441;FUNEMP;1922.01.1.1.01.000;RESTITUICAO CONVENIOS - PRIMARIAS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;0,00;17.513,65
2025;4441;FUNEMP;1922.99.0.1.99.000;OUTRAS RESTITUICOES - PRINC. - DEMAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;50.000,00;97,14
2025;4441;FUNEMP;2213.01.0.1.01.000;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;50.000,00;0,00
2025;4441;FUNEMP;7729.99.0.1.26.000;REC. INTRA. - OUTRAS TRANSF. ESTADOS DF - PRINC. - REPASSE DO FUNDO ESTADUAL DE PROTECAO E DEFESA DO CONSUMIDOR - FEPDC;60;RECURSOS DIRETAMENTE ARRECADADOS;50.000,00;0,00
2025;4451;FEPDC;1321.01.0.1.01.000;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;60;RECURSOS DIRETAMENTE ARRECADADOS;11.000.000,00;3.548.301,37
2025;4451;FEPDC;1911.01.0.1.12.000;MULTAS LEGISL. ESPECIFICA - PRINC. - INFRACAO A LEGISLACAO DE ABASTECIMENTO DE AGUA E ESGOTAMENTO SANITARIO;60;RECURSOS DIRETAMENTE ARRECADADOS;50.000,00;0,00
